date,open,high,low,close,volume
2020-08-28,125.975,126.775,125.201,125.409,552714
2020-08-31,125.455,126.847,125.389,126.404,383712
2020-09-01,126.404,127.075,126.138,126.201,424968
2020-09-02,126.201,126.314,125.554,125.876,369909
2020-09-03,125.876,126.024,125.287,125.843,394365
2020-09-04,125.843,125.986,125.302,125.731,381696
2020-09-07,125.863,125.97,125.494,125.509,195150
2020-09-08,125.509,125.649,124.693,124.842,376804
2020-09-09,124.842,125.646,124.419,125.319,375066
2020-09-10,125.319,126.463,125.26,125.381,394014
2020-09-11,125.381,126.123,125.308,125.728,308531
2020-09-14,125.536,125.901,125.285,125.426,231487
2020-09-15,125.426,125.769,124.755,124.908,252770
2020-09-16,124.908,125.014,123.837,123.997,351517
2020-09-17,123.997,124.136,123.311,124.102,387506
2020-09-18,124.102,124.312,123.434,123.783,286228
2020-09-21,123.761,123.94,122.517,123.18,413170
2020-09-22,123.18,123.279,122.656,122.851,334818
2020-09-23,122.851,123.192,122.578,122.858,349590
2020-09-24,122.858,123.158,122.581,122.983,336843
2020-09-25,122.983,123.154,122.612,122.75,312099
2020-09-28,122.75,123.209,122.377,123.015,263490
2020-09-29,123.015,124.119,123.009,124.022,306657
2020-09-30,124.022,124.25,123.531,123.589,382626
2020-10-01,123.589,124.204,123.551,123.936,386629
2020-10-02,123.936,124.007,123.021,123.388,440428
2020-10-05,123.275,124.715,123.266,124.564,240175
2020-10-06,124.564,124.733,123.849,123.918,284518
2020-10-07,123.918,124.877,123.844,124.62,263468
2020-10-08,124.62,124.877,124.365,124.65,225236
2020-10-09,124.65,125.087,124.514,124.923,238251
2020-10-12,124.91,125.006,124.287,124.404,197545
2020-10-13,124.404,124.47,123.807,123.859,257365
2020-10-14,123.859,123.938,123.472,123.513,220811
2020-10-15,123.513,123.774,123.017,123.427,260350
2020-10-16,123.427,123.715,123.116,123.465,256759
2020-10-19,123.484,124.342,123.365,124.067,195953
2020-10-20,124.067,124.999,123.93,124.691,225573
2020-10-21,124.691,124.839,123.914,124.023,252082
2020-10-22,124.023,124.093,123.653,123.899,223514
2020-10-23,123.899,124.233,123.412,124.153,239747
2020-10-26,124.057,124.204,123.776,123.795,229236
2020-10-27,123.795,123.995,123.147,123.149,216863
2020-10-28,123.149,123.186,122.186,122.534,310500
2020-10-29,122.534,122.89,121.895,122.076,334829
2020-10-30,122.076,122.464,121.617,121.885,346672
2020-11-02,121.73,122.154,121.704,121.863,267570
2020-11-03,121.863,122.755,121.721,122.324,281369
2020-11-04,122.324,123.073,121.965,122.497,647117
2020-11-05,122.497,123.182,122.213,122.317,432131
2020-11-06,122.317,122.992,122.22,122.706,413425
2020-11-09,122.835,125.136,122.657,124.452,548475
2020-11-10,124.452,124.606,123.991,124.356,426131
2020-11-11,124.356,124.675,123.919,124.144,305864
2020-11-12,124.144,124.504,123.684,124.088,291446
2020-11-13,124.088,124.302,123.66,123.745,264636
2020-11-16,124.012,124.439,123.627,123.915,309600
2020-11-17,123.915,124.026,123.515,123.579,242339
2020-11-18,123.579,123.63,123.017,123.043,235418
2020-11-19,123.043,123.321,122.845,123.173,263798
2020-11-20,123.173,123.481,123.009,123.077,235581
2020-11-23,122.974,123.828,122.966,123.647,260699
2020-11-24,123.647,124.348,123.548,124.168,255752
2020-11-25,124.168,124.511,124.141,124.438,276079
2020-11-26,124.438,124.569,123.912,124.178,165777
2020-11-27,124.178,124.495,123.9,124.463,197249
2020-11-30,124.435,125.128,124.305,124.361,279613
2020-12-01,124.361,125.954,124.35,125.879,279173
2020-12-02,125.879,126.55,125.777,126.472,302708
2020-12-03,126.472,126.656,126.03,126.048,287952
2020-12-04,126.048,126.682,126.04,126.225,312331
2020-12-07,126.169,126.486,125.964,125.97,282341
2020-12-08,125.97,126.257,125.861,126.041,273038
2020-12-09,126.041,126.517,125.785,125.879,249437
2020-12-10,125.879,126.74,125.79,126.487,321238
2020-12-11,126.487,126.612,125.785,125.919,267895
2020-12-14,126.172,126.514,125.917,126.324,254473
2020-12-15,126.324,126.591,125.909,125.933,260499
2020-12-16,125.933,126.346,125.705,126.177,290913
2020-12-17,126.177,126.519,126.014,126.444,273168
2020-12-18,126.444,127.013,126.385,126.543,242633
2020-12-21,126.46,126.617,125.911,126.46,371109
2020-12-22,126.46,126.658,125.993,126.024,276430
2020-12-23,126.024,126.381,125.937,126.149,280568
2020-12-24,126.149,126.499,126.097,126.271,164565
2020-12-25,126.157,126.392,125.66,126.24,0
2020-12-28,126.271,126.958,126.047,126.752,231513
2020-12-29,126.752,127.234,126.63,126.872,214098
2020-12-30,126.872,127.135,126.464,126.829,264143
2020-12-31,126.829,126.981,126.122,126.129,207518
2021-01-01,126.443,126.46,125.22,126.443,0
2021-01-04,126.11,126.795,126.096,126.261,333741
2021-01-05,126.261,126.554,126.048,126.261,286467
2021-01-06,126.261,127.248,126.138,126.953,430653
2021-01-07,126.953,127.493,126.882,127.325,341085
2021-01-08,127.325,127.465,126.815,127.039,381665
2021-01-11,126.87,127.032,126.554,126.662,287825
2021-01-12,126.662,126.865,126.538,126.632,283270
2021-01-13,126.632,126.711,126.211,126.268,268763
2021-01-14,126.268,126.527,125.926,126.143,306742
2021-01-15,126.143,126.196,125.367,125.379,253337
2021-01-18,125.429,125.491,125.089,125.188,200036
2021-01-19,125.188,126.209,125.188,126.007,233666
2021-01-20,126.007,126.187,125.27,125.297,229166
2021-01-21,125.297,125.97,125.261,125.881,249087
2021-01-22,125.881,126.403,125.853,126.228,221407
2021-01-25,126.29,126.371,125.807,125.926,221566
2021-01-26,125.926,126.16,125.691,125.98,219511
2021-01-27,125.98,126.19,125.599,126.022,314661
2021-01-28,126.022,126.665,125.98,126.264,310713
2021-01-29,126.264,127.345,126.235,127.051,346455
2021-02-01,127.065,127.117,126.521,126.527,261032
2021-02-02,126.527,126.824,126.27,126.402,248056
2021-02-03,126.402,126.527,126.143,126.4,204844
2021-02-04,126.4,126.465,126.101,126.193,219904
2021-02-05,126.193,126.996,126.162,126.921,231876
2021-02-08,126.783,127.127,126.649,126.707,198236
2021-02-09,126.707,126.851,126.435,126.707,239966
2021-02-10,126.707,127.079,126.647,126.73,225090
2021-02-11,126.73,127.163,126.686,127.021,159025
2021-02-12,127.021,127.308,126.947,127.087,171847
2021-02-15,127.177,127.974,127.17,127.785,144846
2021-02-16,127.785,128.381,127.665,128.362,219775
2021-02-17,128.362,128.453,127.309,127.372,231563
2021-02-18,127.372,127.809,127.326,127.766,189884
2021-02-19,127.766,128.184,127.652,127.715,202584
2021-02-22,127.675,128.246,127.504,127.691,238744
2021-02-23,127.691,128.054,127.641,127.867,224789
2021-02-24,127.867,128.877,127.739,128.756,302998
2021-02-25,128.756,129.976,128.721,129.172,778104
2021-02-26,129.172,129.523,128.54,128.583,491694
2021-03-01,128.542,128.939,128.219,128.621,283939
2021-03-02,128.621,129.077,128.185,128.978,274637
2021-03-03,128.978,129.457,128.739,129.09,285592
2021-03-04,129.09,129.639,128.914,129.18,331625
2021-03-05,129.18,129.577,128.846,129.071,390441
2021-03-08,129.098,129.391,128.781,128.94,277221
2021-03-09,128.94,129.546,128.915,129.087,281999
2021-03-10,129.087,129.43,128.961,129.264,257646
2021-03-11,129.264,130.056,129.191,130.035,252400
2021-03-12,130.035,130.393,129.817,130.277,242360
2021-03-15,130.202,130.487,129.988,130.134,214423
2021-03-16,130.134,130.395,129.49,129.709,206437
2021-03-17,129.709,130.444,129.661,130.364,244618
2021-03-18,130.364,130.666,129.591,129.732,291138
2021-03-19,129.732,129.998,129.316,129.577,244252
2021-03-22,128.943,129.941,128.934,129.859,196189
2021-03-23,129.859,129.919,128.599,128.65,219066
2021-03-24,128.65,128.86,128.293,128.421,213571
2021-03-25,128.421,128.943,128.385,128.429,237946
2021-03-26,128.429,129.458,128.389,129.28,208606
2021-03-29,129.371,129.429,128.832,129.138,205714
2021-03-30,129.138,129.547,129.084,129.28,202735
2021-03-31,129.28,130.044,129.202,129.813,258932
2021-04-01,129.813,130.268,129.651,130.241,211746
2021-04-02,130.241,130.318,130.032,130.124,127839
2021-04-05,130.124,130.265,129.835,130.121,153431
2021-04-06,130.121,130.562,129.812,130.282,226880
2021-04-07,130.282,130.685,130.139,130.367,240205
2021-04-08,130.367,130.478,129.571,130.135,235789
2021-04-09,130.135,130.549,130.05,130.457,203196
2021-04-12,130.457,130.61,129.895,130.257,164515
2021-04-13,130.256,130.497,129.797,130.296,239519
2021-04-14,130.296,130.583,130.032,130.452,200940
2021-04-15,130.452,130.55,130.022,130.113,198571
2021-04-16,130.113,130.541,129.975,130.291,185203
2021-04-19,130.202,130.326,129.698,130.162,247227
2021-04-20,130.162,130.972,129.99,130.078,231345
2021-04-21,130.078,130.142,129.635,130.037,174901
2021-04-22,130.037,130.466,129.669,129.698,211443
2021-04-23,129.698,130.563,129.589,130.477,222340
2021-04-26,130.479,130.762,130.207,130.606,230771
2021-04-27,130.606,131.498,130.57,131.411,196814
2021-04-28,131.411,131.818,131.357,131.654,243285
2021-04-29,131.654,132.366,131.594,132.018,213270
2021-04-30,132.018,132.19,131.377,131.378,229079
2021-05-03,131.483,132.163,131.428,131.558,201143
2021-05-04,131.558,131.639,131.145,131.267,241144
2021-05-05,131.267,131.459,130.98,131.029,189874
2021-05-06,131.029,131.848,131.024,131.593,215223
2021-05-07,131.593,132.174,131.478,132.023,270096
2021-05-10,132.023,132.529,131.906,131.959,250028
2021-05-11,131.959,132.472,131.785,131.919,271047
2021-05-12,131.919,132.451,131.643,132.307,336705
2021-05-13,132.307,132.734,132.033,132.193,369300
2021-05-14,132.193,132.845,132.156,132.785,219319
2021-05-17,132.66,132.952,132.515,132.655,200408
2021-05-18,132.655,133.19,132.655,133.068,204871
2021-05-19,133.068,133.438,132.637,132.914,292584
2021-05-20,132.914,133.09,132.706,132.98,217119
2021-05-21,132.98,133.209,132.532,132.664,217480
2021-05-24,132.59,133.044,132.521,132.809,190482
2021-05-25,132.809,133.613,132.731,133.217,234659
2021-05-26,133.217,133.414,132.996,133.056,222711
2021-05-27,133.056,134.056,132.931,133.858,222675
2021-05-28,133.858,134.01,133.608,133.881,207673
2021-05-31,133.93,134.023,133.661,133.913,152792
2021-06-01,133.913,134.124,133.667,133.687,169946
2021-06-02,133.687,134.072,133.641,133.749,141638
2021-06-03,133.749,133.917,133.624,133.723,157085
2021-06-04,133.723,133.816,133.139,133.201,170842
2021-06-07,133.277,133.386,132.886,133.147,135944
2021-06-08,133.147,133.423,133.134,133.265,138150
2021-06-09,133.265,133.625,133.203,133.488,116402
2021-06-10,133.488,133.761,133.042,133.052,188946
2021-06-11,133.052,133.411,132.663,132.774,144686
2021-06-14,132.706,133.439,132.649,133.382,131259
2021-06-15,133.382,133.682,133.273,133.42,132065
2021-06-16,133.42,133.586,132.684,132.765,217110
2021-06-17,132.765,132.875,131.023,131.176,246833
2021-06-18,131.176,131.431,130.612,130.719,230012
2021-06-21,130.719,131.499,130.04,131.347,227304
2021-06-22,131.347,132.196,131.219,132.084,178984
2021-06-23,132.084,132.695,132.036,132.3,188121
2021-06-24,132.3,132.578,132.115,132.252,167559
2021-06-25,132.252,132.454,132.121,132.215,148821
2021-06-28,132.166,132.347,131.778,131.872,159319
2021-06-29,131.872,131.963,131.278,131.401,158815
2021-06-30,131.401,131.782,131.279,131.713,197167
2021-07-01,131.713,132.431,131.561,132.136,180641
2021-07-02,132.136,132.231,131.66,131.66,192001
2021-07-05,131.598,131.867,131.545,131.606,158128
2021-07-06,131.606,131.862,130.617,130.787,204328
2021-07-07,130.787,131.037,130.403,130.433,206632
2021-07-08,130.433,130.528,129.621,129.929,270910
2021-07-09,129.929,130.876,129.871,130.728,196490
2021-07-12,130.728,130.99,130.452,130.852,160831
2021-07-13,130.852,131.088,130.212,130.257,204110
2021-07-14,130.257,130.431,130.02,130.127,193200
2021-07-15,130.127,130.202,129.613,129.709,202784
2021-07-16,129.709,130.283,129.638,129.899,184778
2021-07-19,129.912,129.972,128.89,128.997,241141
2021-07-20,128.997,129.485,128.592,129.363,219427
2021-07-21,129.363,130.189,129.157,130.045,181372
2021-07-22,130.045,130.297,129.486,129.617,205665
2021-07-23,129.617,130.182,129.521,130.075,152846
2021-07-26,130.016,130.35,129.675,130.255,176676
2021-07-27,130.255,130.303,129.545,129.7,200413
2021-07-28,129.7,130.237,129.614,130.16,228205
2021-07-29,130.16,130.562,129.895,130.105,175063
2021-07-30,130.105,130.499,130.019,130.153,175803
2021-08-02,130.153,130.423,129.602,129.706,156104
2021-08-03,129.706,129.867,129.164,129.34,164993
2021-08-04,129.34,129.819,129.133,129.572,178000
2021-08-05,129.572,130.015,129.506,129.872,157349
2021-08-06,129.872,129.963,129.581,129.619,162382
2021-08-09,129.714,129.724,129.336,129.358,131878
2021-08-10,129.358,129.686,129.353,129.543,131845
2021-08-11,129.543,129.805,129.498,129.625,136346
2021-08-12,129.625,129.708,129.39,129.416,108189
2021-08-13,129.416,129.697,129.234,129.271,107382
2021-08-16,129.271,129.433,128.5,128.623,120984
2021-08-17,128.623,128.874,128.247,128.283,142223
2021-08-18,128.283,128.948,128.221,128.511,137443
2021-08-19,128.511,128.707,127.932,128.048,183665
2021-08-20,128.048,128.525,127.947,128.426,133295
2021-08-23,128.426,129.145,128.281,128.832,132851
2021-08-24,128.832,129.033,128.594,128.875,113915
2021-08-25,128.875,129.534,128.768,129.495,121903
2021-08-26,129.495,129.766,129.225,129.333,138324
2021-08-27,129.333,129.749,129.157,129.528,155093
2021-08-30,129.562,129.71,129.487,129.646,87520
2021-08-31,129.646,130.175,129.586,129.897,154972
2021-09-01,129.897,130.454,129.868,130.223,141148
2021-09-02,130.223,130.59,130.161,130.525,104841
2021-09-03,130.525,130.742,130.187,130.289,161762
2021-09-06,130.289,130.502,130.221,130.33,83618
2021-09-07,130.33,130.657,130.294,130.55,137560
2021-09-08,130.55,130.696,130.175,130.244,143636
2021-09-09,130.244,130.321,129.666,129.687,169158
2021-09-10,129.687,130.276,129.687,129.782,149013
2021-09-13,129.795,129.945,129.591,129.838,141021
2021-09-14,129.838,130.196,129.366,129.442,180410
2021-09-15,129.442,129.536,129.061,129.213,157285
2021-09-16,129.213,129.357,128.607,129.066,160687
2021-09-17,129.066,129.673,128.879,128.879,160626
2021-09-20,128.894,129.029,128.141,128.261,143488
2021-09-21,128.261,128.704,127.997,128.031,181240
2021-09-22,128.031,128.776,127.93,128.293,234497
2021-09-23,128.293,129.545,128.278,129.498,183470
2021-09-24,129.498,129.844,129.384,129.786,147661
2021-09-27,129.743,129.937,129.482,129.797,181484
2021-09-28,129.797,130.381,129.666,130.238,201323
2021-09-29,130.238,130.474,129.676,129.812,204887
2021-09-30,129.812,129.96,128.773,128.796,208566
2021-10-01,128.796,129.047,128.548,128.745,217714
2021-10-04,128.518,129.379,128.518,128.861,186082
2021-10-05,128.861,129.386,128.758,129.251,177024
2021-10-06,129.251,129.499,128.332,128.702,213388
2021-10-07,128.702,129.03,128.632,128.911,152038
2021-10-08,128.911,129.909,128.863,129.87,176734
2021-10-11,129.739,131.226,129.709,130.876,146884
2021-10-12,130.876,131.274,130.745,130.984,181644
2021-10-13,130.984,131.466,130.881,131.244,189189
2021-10-14,131.244,131.86,131.216,131.804,148491
2021-10-15,131.804,132.775,131.78,132.456,187368
2021-10-18,132.425,132.787,132.148,132.704,201953
2021-10-19,132.704,133.191,132.622,133.024,176693
2021-10-20,133.024,133.481,132.737,133.131,178132
2021-10-21,133.131,133.372,132.262,132.459,186213
2021-10-22,132.459,132.793,131.918,132.127,177004
2021-10-25,132.162,132.602,131.863,131.984,159902
2021-10-26,131.984,132.667,131.938,132.319,137390
2021-10-27,132.319,132.525,131.579,132.048,193233
2021-10-28,132.048,132.702,131.556,132.638,224528
2021-10-29,132.638,132.919,131.604,131.772,212576
2021-11-01,131.822,132.444,131.781,132.282,170755
2021-11-02,132.282,132.393,131.476,131.946,172526
2021-11-03,131.946,132.412,131.751,132.355,181612
2021-11-04,132.355,132.563,131.016,131.417,187577
2021-11-05,131.417,131.589,130.836,131.155,202441
2021-11-08,130.974,131.431,130.897,131.163,166054
2021-11-09,131.163,131.267,130.679,130.817,191647
2021-11-10,130.817,131.418,130.643,130.725,223699
2021-11-11,130.725,130.996,130.44,130.589,154461
2021-11-12,130.589,130.763,130.23,130.281,160856
2021-11-15,130.413,130.6,129.683,129.714,161932
2021-11-16,129.714,130.113,129.629,129.974,194775
2021-11-17,129.974,130.083,129.018,129.12,206406
2021-11-18,129.12,129.946,129.048,129.901,183688
2021-11-19,129.901,129.987,127.977,128.577,255836
2021-11-22,128.592,129.325,128.536,129.056,217622
2021-11-23,129.056,129.598,128.896,129.49,226540
2021-11-24,129.49,129.559,128.688,129.252,229832
2021-11-25,129.252,129.528,129.205,129.219,160128
2021-11-26,129.219,129.289,127.794,128.251,368331
2021-11-29,128.472,128.571,127.489,128.161,272059
2021-11-30,128.161,128.603,127.642,128.283,364763
2021-12-01,128.283,128.786,127.567,127.636,264353
2021-12-02,127.636,128.224,127.498,127.878,247516
2021-12-03,127.878,128.34,127.383,127.517,255396
2021-12-06,127.547,128.087,127.513,128.036,198959
2021-12-07,128.036,128.466,127.602,127.918,182187
2021-12-08,127.918,129.106,127.823,128.848,214272
2021-12-09,128.848,129.071,127.936,128.124,165960
2021-12-10,128.124,128.403,127.812,128.261,179675
2021-12-13,128.133,128.458,128.008,128.124,152732
2021-12-14,128.124,128.559,127.947,128.021,165970
2021-12-15,128.021,128.824,127.944,128.718,207416
2021-12-16,128.718,129.637,128.451,128.708,229057
2021-12-17,128.708,128.985,127.7,127.705,208488
2021-12-20,127.629,128.311,127.515,128.088,210999
2021-12-21,128.088,128.771,128.052,128.731,169203
2021-12-22,128.731,129.5,128.505,129.198,160288
2021-12-23,129.198,129.727,129.049,129.539,133705
2021-12-24,129.539,129.753,129.295,129.371,208158
2021-12-27,129.371,130.155,129.264,130.089,100023
2021-12-28,130.089,130.228,129.607,129.821,106264
2021-12-29,129.821,130.563,129.652,130.398,132776
2021-12-30,130.398,130.589,130.122,130.27,129121
2021-12-31,130.27,131.021,130.163,131.011,111073
2022-01-03,131.011,131.011,130.024,130.238,144985
2022-01-04,130.238,131.459,130.201,131.065,178616
2022-01-05,131.065,131.601,130.837,131.337,177312
2022-01-06,131.337,131.431,130.64,130.834,204579
2022-01-07,130.834,131.349,130.758,131.193,173883
2022-01-10,131.193,131.366,130.159,130.455,185411
2022-01-11,130.455,131.199,130.381,131.071,183570
2022-01-12,131.071,131.474,130.947,131.142,188396
2022-01-13,131.142,131.441,130.619,130.773,187884
2022-01-14,130.773,130.858,129.778,130.335,218730
2022-01-17,130.23,130.827,130.23,130.71,118885
2022-01-18,130.71,131.178,129.698,129.78,231113
2022-01-19,129.78,129.987,129.388,129.66,193352
2022-01-20,129.66,130.087,129.013,129.035,192163
2022-01-21,129.035,129.309,128.559,128.934,230141
2022-01-24,128.881,129.158,128.406,129.041,246782
2022-01-25,129.041,129.198,128.246,128.665,223434
2022-01-26,128.665,129.245,128.596,128.841,230759
2022-01-27,128.841,129.016,128.326,128.539,269719
2022-01-28,128.539,128.853,128.353,128.415,229194
2022-01-31,128.449,129.376,128.422,129.316,220785
2022-02-01,129.316,129.535,128.87,129.24,212820
2022-02-02,129.24,129.472,129.041,129.347,180929
2022-02-03,129.347,131.538,129.187,131.477,268355
2022-02-04,131.477,132.09,131.388,131.837,255084
2022-02-07,132.111,132.164,131.257,131.678,221414
2022-02-08,131.678,132.034,131.476,131.863,186101
2022-02-09,131.863,132.158,131.63,131.938,170841
2022-02-10,131.938,133.151,131.866,132.531,274136
2022-02-11,132.531,132.613,130.387,130.957,294522
2022-02-14,130.689,131.388,130.046,130.613,311243
2022-02-15,130.613,131.538,130.434,131.286,243799
2022-02-16,131.286,131.907,131.109,131.317,254337
2022-02-17,131.317,131.501,130.4,130.586,368442
2022-02-18,130.586,131.121,130.207,130.209,267791
2022-02-21,130.153,130.905,129.723,129.738,203953
2022-02-22,129.738,130.766,129.354,130.281,366713
2022-02-23,130.281,130.709,129.944,129.985,208943
2022-02-24,129.985,130.024,127.916,129.272,667239
2022-02-25,129.272,130.291,128.718,130.139,409010
2022-02-28,130.139,130.139,128.68,128.956,439074
2022-03-01,128.956,129.241,127.371,127.75,270764
2022-03-02,127.75,128.773,127.296,128.389,309052
2022-03-03,128.389,128.508,127.584,127.751,214212
2022-03-04,127.751,127.819,125.071,125.445,314883
2022-03-07,125.501,125.955,124.391,125.118,504407
2022-03-08,125.118,126.732,125.051,125.959,463098
2022-03-09,125.959,128.467,125.959,128.262,339114
2022-03-10,128.262,128.876,127.416,127.585,382614
2022-03-11,127.585,129.042,127.515,127.947,366164
2022-03-14,128.088,129.711,127.966,129.271,298651
2022-03-15,129.271,130.03,129.2,129.584,327784
2022-03-16,129.584,131.094,129.503,131.013,397047
2022-03-17,131.013,131.908,130.719,131.522,308711
2022-03-18,131.522,131.92,131.183,131.662,252310
2022-03-21,131.662,131.971,131.38,131.596,213372
2022-03-22,131.596,133.337,131.58,133.155,309865
2022-03-23,133.155,133.895,132.326,133.281,286833
2022-03-24,133.281,134.611,132.949,134.525,284433
2022-03-25,134.525,134.742,133.721,134.026,334471
2022-03-28,134.052,137.544,133.971,136.052,503188
2022-03-29,136.052,137.309,135.308,136.201,507898
2022-03-30,136.201,136.671,134.874,135.901,463383
2022-03-31,135.901,136.842,134.514,134.615,431978
2022-04-01,134.615,135.88,134.543,135.293,346023
2022-04-04,135.278,135.68,134.569,134.688,239722
2022-04-05,134.688,135.124,134.294,134.769,255450
2022-04-06,134.769,135.471,134.692,134.841,312105
2022-04-07,134.841,135.503,134.417,134.81,283698
2022-04-08,134.81,135.368,134.353,135.161,261785
2022-04-11,135.441,137.129,135.273,136.422,286843
2022-04-12,136.422,136.643,135.54,135.708,354803
2022-04-13,135.708,136.874,135.68,136.797,287545
2022-04-14,136.797,136.935,135.513,136.282,343150
2022-04-15,136.282,136.909,136.219,136.518,444541
2022-04-18,136.518,137.026,136.453,136.897,197343
2022-04-19,136.897,139.094,136.834,139.02,332299
2022-04-20,139.02,139.694,138.393,138.733,427053
2022-04-21,138.733,140.004,138.688,139.032,369137
2022-04-22,139.032,139.488,138.254,138.738,381320
2022-04-25,138.738,139.203,136.482,137.231,576354
2022-04-26,137.231,137.537,135.295,135.315,483904
2022-04-27,135.315,136.157,134.775,135.594,538043
2022-04-28,135.594,137.999,135.428,137.246,651491
2022-04-29,137.246,137.984,136.493,136.882,548948
2022-05-02,136.882,137.638,136.516,136.756,446101
2022-05-03,136.756,137.373,136.539,136.902,398718
2022-05-04,136.902,137.427,136.595,137.066,447098
2022-05-05,137.066,137.573,136.822,137.179,542212
2022-05-06,137.179,138.155,136.737,137.648,590519
2022-05-09,137.648,138.319,137.063,137.54,486044
2022-05-10,137.54,138.082,137.028,137.301,528854
2022-05-11,137.301,137.706,136.181,136.606,575052
2022-05-12,136.606,136.746,132.657,133.146,729429
2022-05-13,133.146,134.752,133.098,134.468,465989
2022-05-16,134.437,135.049,133.744,134.687,375417
2022-05-17,134.687,136.696,134.491,136.437,414191
2022-05-18,136.437,136.669,134.073,134.121,379517
2022-05-19,134.121,135.458,133.924,135.234,574324
2022-05-20,135.234,135.795,134.58,134.934,457347
2022-05-23,135.103,136.799,134.659,136.702,416711
2022-05-24,136.702,136.788,135.549,136.089,512978
2022-05-25,136.089,136.235,134.987,135.877,437372
2022-05-26,135.877,136.637,135.231,136.277,397661
2022-05-27,136.277,136.725,135.843,136.426,350348
2022-05-30,136.34,137.666,136.262,137.403,260908
2022-05-31,137.403,138.234,136.8,138.062,467174
2022-06-01,138.062,138.973,138.022,138.489,409590
2022-06-02,138.489,139.609,138.391,139.491,328565
2022-06-03,139.491,140.371,139.397,140.211,318821
2022-06-06,140.211,141.124,139.838,141.039,334694
2022-06-07,141.039,142.059,140.992,141.891,445510
2022-06-08,141.891,144.251,141.826,143.821,461496
2022-06-09,143.821,144.188,142.339,142.585,559569
2022-06-10,142.585,142.789,140.802,141.36,513946
2022-06-13,141.218,141.774,139.387,139.859,645800
2022-06-14,139.859,141.128,139.478,141.091,623900
2022-06-15,141.091,141.489,139.524,139.759,788573
2022-06-16,139.759,140.602,137.836,139.381,1606388
2022-06-17,139.381,141.97,139.357,141.595,852200
2022-06-20,141.339,142.355,141.285,141.937,445530
2022-06-21,141.937,143.999,141.822,143.96,502715
2022-06-22,143.96,144.246,142.667,143.902,615269
2022-06-23,143.902,143.989,141.398,141.94,700885
2022-06-24,141.94,142.767,141.396,142.607,531235
2022-06-27,142.607,143.481,142.029,143.338,540539
2022-06-28,143.338,144.277,142.864,143.186,556435
2022-06-29,143.186,143.858,142.482,142.586,615415
2022-06-30,142.586,142.861,141.372,142.238,629839
2022-07-01,142.238,142.431,139.792,141.04,704746
2022-07-04,141.04,141.663,140.609,141.4,391342
2022-07-05,141.4,142.372,138.945,139.442,666275
2022-07-06,139.442,139.5,137.266,138.357,735889
2022-07-07,138.357,139.068,137.984,138.087,588908
2022-07-08,138.087,138.711,136.858,138.528,674663
2022-07-11,138.528,139.169,137.882,137.94,548381
2022-07-12,137.94,138.075,137.018,137.339,625434
2022-07-13,137.339,138.797,137.123,138.125,708382
2022-07-14,138.125,139.767,137.99,139.189,800105
2022-07-15,139.189,139.889,138.744,139.642,546983
2022-07-18,139.642,140.797,139.377,140.072,525588
2022-07-19,140.072,141.447,139.69,141.285,552511
2022-07-20,141.285,141.933,140.424,140.601,519127
2022-07-21,140.601,142.325,140.133,140.463,705113
2022-07-22,140.463,140.691,138.784,138.943,623901
2022-07-25,139.053,140.077,138.718,139.612,495048
2022-07-26,139.612,139.836,138.13,138.454,432528
2022-07-27,138.454,139.507,138.428,139.236,498943
