,date,open,high,low,close,volume
224,2021-02-09,1752.98,1824.23,1710.01,1772.16,44180727529
225,2021-02-10,1771.91,1839.0,1680.0,1742.93,41916084617
226,2021-02-11,1742.51,1819.0,1704.23,1787.32,36021495262
227,2021-02-12,1787.33,1868.9,1741.29,1845.0,37905036865
228,2021-02-13,1844.78,1877.88,1766.15,1818.01,35359490535
229,2021-02-14,1817.85,1852.47,1785.07,1803.75,31439114900
230,2021-02-15,1803.25,1836.0,1659.93,1779.62,38955610883
231,2021-02-16,1780.59,1825.0,1725.0,1781.97,34269369268
232,2021-02-17,1782.14,1857.61,1733.87,1852.0,35955412703
233,2021-02-18,1851.9,1950.3,1851.47,1939.64,28255902969
234,2021-02-19,1939.64,1974.98,1890.0,1957.68,26268814253
235,2021-02-20,1957.9,2041.42,1811.25,1915.46,34696091102
236,2021-02-21,1915.01,1976.72,1885.0,1935.57,23626547717
237,2021-02-22,1935.67,1938.95,1507.34,1778.66,42409646036
238,2021-02-23,1778.33,1783.22,1356.0,1577.83,52029864713
239,2021-02-24,1577.84,1714.0,1500.28,1625.3,31329000537
240,2021-02-25,1625.27,1672.49,1458.5,1482.62,24481681873
241,2021-02-26,1482.05,1564.11,1400.01,1445.18,31435997881
242,2021-02-27,1445.09,1526.82,1420.0,1460.57,20742103233
243,2021-02-28,1460.49,1469.96,1292.76,1422.02,27637026080
244,2021-03-01,1421.8,1574.28,1412.61,1571.82,24032838645
245,2021-03-02,1571.87,1605.89,1455.86,1488.34,22523669722
246,2021-03-03,1488.34,1657.91,1476.72,1567.86,22674780680
247,2021-03-04,1568.4,1625.0,1504.06,1539.69,22906118718
248,2021-03-05,1539.53,1551.19,1442.32,1528.82,21067146937
249,2021-03-06,1528.82,1673.02,1512.45,1651.83,22746262366
250,2021-03-07,1651.75,1735.0,1631.07,1728.22,23809935410
251,2021-03-08,1727.95,1843.99,1664.08,1834.58,27630991158
252,2021-03-09,1834.88,1872.26,1800.0,1871.99,23461244507
253,2021-03-10,1871.93,1879.0,1756.29,1795.37,25154173185
254,2021-03-11,1795.55,1847.0,1725.0,1827.04,24013132909
255,2021-03-12,1826.53,1841.96,1721.15,1767.79,22435821312
256,2021-03-13,1766.76,1944.0,1728.3,1921.61,25014689475
257,2021-03-14,1921.76,1931.97,1836.61,1848.9,19344589211
258,2021-03-15,1848.56,1893.75,1734.87,1795.07,26244738810
259,2021-03-16,1794.08,1819.2,1706.25,1806.03,23828509590
260,2021-03-17,1805.7,1841.13,1742.0,1824.74,24512917348
261,2021-03-18,1824.45,1850.0,1758.4,1776.4,23263845504
262,2021-03-19,1776.4,1840.69,1734.29,1809.38,21249297710
263,2021-03-20,1808.95,1869.0,1800.55,1806.47,22677674970
264,2021-03-21,1806.04,1818.86,1748.25,1784.0,22977404620
265,2021-03-22,1784.11,1806.39,1657.17,1681.02,23599296129
266,2021-03-23,1681.4,1723.61,1651.58,1668.09,21998237965
267,2021-03-24,1668.37,1740.91,1545.77,1581.79,31228051473
268,2021-03-25,1581.97,1622.27,1548.69,1587.08,29650328701
269,2021-03-26,1587.01,1700.7,1586.81,1700.1,22548516548
270,2021-03-27,1699.97,1732.85,1666.4,1713.88,18102277710
271,2021-03-28,1713.96,1725.71,1662.0,1686.92,16599472938
272,2021-03-29,1686.92,1841.88,1675.28,1815.73,22796570548
273,2021-03-30,1815.73,1860.0,1785.77,1841.16,22512781703
274,2021-03-31,1841.03,1948.0,1771.94,1920.0,30226902621
275,2021-04-01,1919.99,1982.21,1886.11,1968.38,30914259795
276,2021-04-02,1968.74,2145.0,1948.67,2134.68,34862511022
277,2021-04-03,2134.38,2139.33,2000.0,2009.25,32011518871
278,2021-04-04,2008.97,2093.07,1980.0,2076.36,26006501902
279,2021-04-05,2076.31,2131.27,2003.1,2106.98,28889391170
280,2021-04-06,2107.45,2151.0,2046.08,2113.0,29222865881
281,2021-04-07,2113.55,2128.99,1929.69,1964.23,36116271935
282,2021-04-08,1964.69,2084.54,1949.34,2081.29,25312956529
283,2021-04-09,2081.29,2100.0,2048.41,2066.03,19812472092
284,2021-04-10,2066.5,2195.0,2057.2,2133.08,24986243611
285,2021-04-11,2133.07,2163.18,2112.58,2150.54,19692836132
286,2021-04-12,2150.54,2199.11,2102.55,2138.03,21727936609
287,2021-04-13,2138.02,2317.3,2135.9,2299.92,29456642939
288,2021-04-14,2300.01,2446.91,2283.26,2432.54,35592822986
289,2021-04-15,2432.16,2546.82,2401.25,2517.03,32325606817
290,2021-04-16,2517.03,2548.0,2305.0,2426.64,36196928256
291,2021-04-17,2426.64,2497.84,2305.55,2318.7,32349808978
292,2021-04-18,2319.11,2341.0,2000.0,2241.46,50696368718
293,2021-04-19,2241.67,2282.6,2050.0,2163.82,34060654971
294,2021-04-20,2163.69,2349.5,2054.25,2332.6,39433483315
295,2021-04-21,2332.18,2471.72,2237.02,2357.21,38899067643
296,2021-04-22,2357.74,2646.2,2304.0,2399.99,53575904724
297,2021-04-23,2399.21,2442.29,2040.0,2370.05,55413933925
298,2021-04-24,2369.8,2371.18,2158.36,2216.72,31854226936
299,2021-04-25,2216.18,2358.22,2166.0,2322.16,31814355546
300,2021-04-26,2322.43,2542.04,2306.03,2534.0,35208325408
301,2021-04-27,2533.99,2683.0,2484.56,2667.86,32275969215
302,2021-04-28,2667.86,2762.59,2551.0,2751.59,34269031076
303,2021-04-29,2751.56,2800.0,2672.0,2758.92,32578127990
304,2021-04-30,2758.92,2800.0,2727.0,2776.45,29777179889
305,2021-05-01,2776.76,2955.9,2757.28,2948.92,28726205272
306,2021-05-02,2948.92,2986.0,2855.29,2952.09,28032013047
307,2021-05-03,2952.21,3457.75,2952.08,3433.99,49174290212
308,2021-05-04,3433.99,3534.5,3166.12,3240.01,62402045158
309,2021-05-05,3239.61,3550.0,3201.33,3529.97,48334198383
310,2021-05-06,3529.96,3610.91,3381.11,3492.75,44300394788
311,2021-05-07,3492.33,3595.07,3356.69,3484.7,39607240515
312,2021-05-08,3484.69,3962.44,3455.0,3917.26,50208491286
313,2021-05-09,3917.26,3984.0,3726.29,3928.44,50568290278
314,2021-05-10,3928.41,4213.85,3650.01,3949.45,62691789007
315,2021-05-11,3949.45,4183.25,3760.0,4179.76,52679737865
316,2021-05-12,4179.77,4384.43,3700.0,3826.37,69023382175
317,2021-05-13,3826.37,4055.62,3525.62,3719.23,78398214539
318,2021-05-14,3719.22,4177.77,3695.0,4080.51,48174271215
319,2021-05-15,4080.51,4138.0,3632.0,3649.54,42422321751
320,2021-05-16,3648.16,3878.23,3334.88,3585.62,47359478734
321,2021-05-17,3584.79,3590.0,3101.0,3283.32,54061732774
322,2021-05-18,3283.32,3567.4,3241.06,3375.96,40416525218
323,2021-05-19,3376.98,3444.96,1860.0,2443.91,84482912776
324,2021-05-20,2443.91,2999.99,2156.0,2775.07,67610826680
325,2021-05-21,2775.06,2950.0,2105.0,2434.86,53774070802
326,2021-05-22,2434.86,2486.29,2156.0,2297.19,42089937660
327,2021-05-23,2296.68,2382.0,1728.0,2099.58,56005721977
328,2021-05-24,2100.07,2678.25,2072.15,2651.24,53697121740
329,2021-05-25,2651.57,2768.0,2383.39,2707.56,49558333256
330,2021-05-26,2707.75,2913.68,2647.21,2889.84,42499766020
331,2021-05-27,2889.43,2893.96,2639.32,2745.51,33373635283
332,2021-05-28,2745.25,2762.91,2329.2,2413.81,39999114805
333,2021-05-29,2413.28,2574.86,2207.74,2280.72,33773720220
334,2021-05-30,2280.78,2480.69,2182.2,2387.66,25876619428
335,2021-05-31,2387.65,2720.0,2275.22,2707.12,31007383150
336,2021-06-01,2707.87,2748.0,2527.88,2634.42,27363223090
337,2021-06-02,2634.46,2803.0,2552.28,2706.64,27723267359
338,2021-06-03,2706.87,2890.0,2663.02,2856.68,30038207402
339,2021-06-04,2856.73,2859.85,2554.39,2690.68,34173841611
340,2021-06-05,2691.13,2816.92,2552.18,2629.75,30496672724
341,2021-06-06,2629.45,2745.36,2615.0,2710.97,25311639414
342,2021-06-07,2710.97,2849.15,2575.0,2592.47,30600111277
343,2021-06-08,2592.47,2621.91,2306.52,2509.11,41909736778
344,2021-06-09,2509.1,2628.16,2406.33,2611.27,36075832186
345,2021-06-10,2611.4,2625.0,2428.16,2471.59,28753626390
346,2021-06-11,2471.59,2499.34,2322.16,2355.27,24832564195
347,2021-06-12,2355.11,2452.58,2257.07,2371.49,25724364410
348,2021-06-13,2371.85,2550.0,2309.67,2510.23,27092945370
349,2021-06-14,2510.22,2609.02,2461.63,2582.86,26964576331
350,2021-06-15,2582.45,2640.0,2506.23,2543.58,29005279219
351,2021-06-16,2543.57,2555.0,2351.01,2367.73,24101926180
352,2021-06-17,2368.24,2459.53,2306.35,2373.33,21871633186
353,2021-06-18,2373.33,2377.8,2125.12,2234.47,22752818388
354,2021-06-19,2234.8,2279.0,2162.72,2164.72,18765854896
355,2021-06-20,2165.13,2275.78,2042.5,2242.9,22535930423
356,2021-06-21,2242.89,2259.1,1864.5,1885.67,33745173825
357,2021-06-22,1885.49,1996.67,1700.0,1881.65,35547251725
358,2021-06-23,1881.24,2045.0,1823.97,1968.37,28408659206
359,2021-06-24,1968.36,2035.39,1884.77,1988.81,20272845769
360,2021-06-25,1988.81,2019.39,1792.0,1809.07,22774334998
361,2021-06-26,1809.07,1851.97,1717.41,1829.17,20637542361
362,2021-06-27,1829.0,1988.62,1807.89,1984.71,19885474742
363,2021-06-28,1984.84,2143.67,1957.24,2083.79,25514602841
364,2021-06-29,2083.99,2247.03,2074.53,2166.18,24815124419
365,2021-06-30,2165.64,2288.0,2089.16,2276.72,25828056268
366,2021-07-01,2276.74,2277.44,2072.06,2107.01,29061701793
367,2021-07-02,2107.75,2159.43,2017.07,2156.0,31796212554
368,2021-07-03,2156.0,2239.69,2113.18,2226.95,17433361641
369,2021-07-04,2227.46,2389.22,2190.56,2323.15,18787107473
370,2021-07-05,2323.27,2324.44,2160.0,2197.34,20103794829
371,2021-07-06,2197.34,2350.0,2195.02,2321.84,20891861314
372,2021-07-07,2322.2,2411.19,2294.16,2316.82,22398345285
373,2021-07-08,2317.64,2325.46,2084.0,2116.95,23188123689
374,2021-07-09,2116.3,2189.28,2050.0,2147.38,23029574602
375,2021-07-10,2147.38,2192.98,2075.0,2110.55,17581542471
376,2021-07-11,2110.56,2173.37,2081.51,2140.82,14705386138
377,2021-07-12,2141.45,2169.0,2002.0,2030.72,17768129077
378,2021-07-13,2030.74,2047.72,1917.4,1940.76,16621628658
379,2021-07-14,1940.34,2019.9,1865.5,1994.11,17342819679
380,2021-07-15,1994.12,2039.99,1880.0,1918.07,15688092552
381,2021-07-16,1918.99,1965.35,1850.15,1877.22,14884569147
382,2021-07-17,1877.22,1919.0,1847.0,1899.75,13364282076
383,2021-07-18,1899.75,1994.4,1878.67,1891.46,13791868728
384,2021-07-19,1891.46,1918.65,1805.47,1818.44,14157735481
385,2021-07-20,1818.45,1840.79,1718.41,1786.46,17368597636
386,2021-07-21,1786.51,2033.16,1754.27,1996.18,21253359756
387,2021-07-22,1996.21,2046.74,1948.68,2024.75,17495480331
388,2021-07-23,2024.75,2131.51,1995.0,2125.81,16200392492
389,2021-07-24,2125.82,2200.0,2107.13,2185.95,16057446601
390,2021-07-25,2186.76,2197.05,2108.08,2193.03,14566483636
391,2021-07-26,2192.38,2437.99,2172.99,2228.26,29614324233
392,2021-07-27,2228.71,2321.0,2152.0,2300.59,23067480378
393,2021-07-28,2300.28,2347.88,2245.1,2300.42,18991302378
394,2021-07-29,2300.76,2399.99,2267.78,2383.32,16313373113
395,2021-07-30,2383.47,2474.82,2317.51,2463.9,20212848934
396,2021-07-31,2463.88,2555.0,2422.31,2533.74,18001710283
397,2021-08-01,2533.54,2699.0,2511.5,2555.43,22697987055
398,2021-08-02,2555.99,2666.36,2503.7,2608.12,22162754104
399,2021-08-03,2608.12,2633.0,2445.58,2508.31,22696753413
400,2021-08-04,2508.16,2771.42,2455.94,2724.71,25038698173
401,2021-08-05,2724.71,2845.0,2530.69,2829.35,31057928075
402,2021-08-06,2829.49,2949.21,2721.0,2892.98,26528577879
403,2021-08-07,2892.83,3173.72,2866.58,3163.09,33081467129
404,2021-08-08,3163.09,3191.99,2948.76,3014.13,28433638008
405,2021-08-09,3014.12,3190.0,2892.5,3162.34,31983260936
406,2021-08-10,3162.33,3235.1,3051.0,3142.09,27605221710
407,2021-08-11,3142.18,3275.0,3122.22,3162.61,26729035052
408,2021-08-12,3162.16,3239.69,2980.0,3047.21,25403699845
409,2021-08-13,3047.21,3330.0,3034.52,3324.51,23868866254
410,2021-08-14,3324.51,3333.0,3206.96,3266.52,19860862133
411,2021-08-15,3266.52,3323.54,3112.96,3310.93,22166205051
412,2021-08-16,3311.02,3341.47,3135.0,3146.6,23080039949
413,2021-08-17,3146.6,3293.15,2992.15,3011.01,25509056745
414,2021-08-18,3011.77,3126.51,2951.0,3014.38,21539248425
415,2021-08-19,3014.38,3187.48,2960.0,3184.21,19546290360
416,2021-08-20,3184.32,3300.0,3178.65,3286.58,20885619828
417,2021-08-21,3286.82,3311.0,3206.96,3226.73,18113977628
418,2021-08-22,3226.38,3275.0,3128.82,3241.42,15983278460
419,2021-08-23,3241.41,3378.6,3233.19,3323.12,20511110509
420,2021-08-24,3322.76,3360.0,3133.45,3171.52,20131028906
421,2021-08-25,3170.94,3249.0,3079.92,3228.51,18902728235
422,2021-08-26,3228.51,3251.05,3056.0,3093.2,17405668117
423,2021-08-27,3092.71,3283.26,3050.0,3274.67,18489602004
424,2021-08-28,3275.32,3290.51,3212.01,3247.99,13709633698
425,2021-08-29,3247.99,3287.73,3153.75,3226.46,13296586731
426,2021-08-30,3226.45,3349.0,3145.45,3229.01,19306924485
427,2021-08-31,3229.02,3486.8,3190.56,3430.23,27280502987
428,2021-09-01,3430.0,3843.12,3384.24,3829.39,30070890104
429,2021-09-02,3829.29,3838.28,3722.65,3787.97,24387397330
430,2021-09-03,3788.2,4030.35,3710.59,3940.06,26207765094
431,2021-09-04,3940.06,3970.0,3834.57,3887.53,20806963328
432,2021-09-05,3887.58,3982.64,3835.7,3952.17,18371468576
433,2021-09-06,3951.68,3973.27,3868.0,3928.89,18674691198
434,2021-09-07,3928.72,3948.0,3009.0,3436.96,39131346397
435,2021-09-08,3436.75,3562.98,3216.0,3500.34,31738430771
436,2021-09-09,3499.54,3568.59,3393.17,3424.95,24118055831
437,2021-09-10,3424.32,3514.37,3142.67,3209.82,22355974097
438,2021-09-11,3209.29,3349.43,3199.88,3266.77,18627122934
439,2021-09-12,3266.97,3472.99,3231.75,3403.75,16810411424
440,2021-09-13,3403.81,3430.0,3111.14,3286.2,22721552948
441,2021-09-14,3285.66,3439.15,3270.74,3436.29,19125420848
442,2021-09-15,3436.29,3621.15,3359.96,3615.65,17548551804
443,2021-09-16,3615.68,3675.92,3482.97,3568.66,20093903064
444,2021-09-17,3568.77,3595.0,3350.06,3400.0,17722363229
445,2021-09-18,3400.0,3543.0,3369.53,3436.31,15995220233
446,2021-09-19,3436.59,3457.22,3278.0,3328.59,14257609743
447,2021-09-20,3328.7,3346.58,2911.81,2976.48,27371684581
448,2021-09-21,2976.36,3104.82,2651.0,2765.69,30405062665
449,2021-09-22,2765.33,3090.83,2738.24,3078.43,23742102645
450,2021-09-23,3078.42,3182.34,3035.83,3154.62,18516291047
451,2021-09-24,3154.42,3160.48,2735.0,2930.61,25595422789
452,2021-09-25,2930.59,2968.85,2800.01,2924.01,18932786754
453,2021-09-26,2923.91,3117.48,2741.34,3060.71,21172766310
454,2021-09-27,3059.92,3168.03,2925.0,2925.27,19164053681
455,2021-09-28,2926.27,2971.16,2782.6,2805.65,16895079070
