date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40
2017-01-19,-0.9915499876056251,-0.9913999876075001,-0.9918749876015627,-0.9914874876064064,-0.01623081632653058,0.5739643302302121,-0.012653058642232927,0.8157679979474233,-0.9915874876051564,1.157877366384436,-0.9913249876084377,-0.9907624876154688,-0.9918749876015627,-0.9914874876064064,-0.01418809523809521,0.3126803539187309,-0.002244897501041323,0.3483106896551728,-0.9913749876078126,-0.23032886119284668,-0.9913553447509154,-0.9907624876154688,-0.9924999875937501,-0.9914874876064064,-0.016784693877550987,0.34713920718347596,0.007959182049146514,0.5827296148229152,-0.9915833209385417,0.11973551492930713,1.367230105370599,-0.5147659079925454,2.150377332474413,0.0,-1.0,3.0,-0.7260333731069611,0.504999949500005,1.0,0.6153846149112425
2017-01-20,-0.9916249876046875,-0.9914374876070313,-0.9919999876000002,-0.991749987603125,-0.018047959183673433,0.3507464563485011,-0.011224487505206633,0.4444345636763622,-0.9917291542700521,-0.6110863897474547,-0.9915291542725522,-0.9910124876123438,-0.9919999876000002,-0.991749987603125,-0.01563489795918364,0.23930188560954113,-0.0042857134110788975,0.25316134985633054,-0.9915874876051564,-0.6181292754736263,-0.9912303447524778,-0.9907624876154688,-0.9919999876000002,-0.991749987603125,-0.01644772594752183,-0.09254648884645345,-0.0002040815910037663,0.20201815941253098,-0.9915041542728646,-1.599545812055547,1.1353074730105575,-0.7174502915853483,2.0439803552921054,0.0,-1.0,3.0,0.3507464563485011,0.5019999498000051,0.0,0.6153846149112425
2017-01-21,-0.991749987603125,-0.9914499876068752,-0.9918499876018751,-0.9915749876053126,-0.01738510204081629,0.7121208195138418,-0.013877548188255472,0.6874785094215825,-0.9916249876046875,2.6874315083895945,-0.991641654271146,-0.9913999876075001,-0.9919999876000002,-0.9915749876053126,-0.017221292517006766,0.5797605405873577,-0.01061224273219537,0.7083185696131339,-0.9916583209376043,1.0555439289454056,-0.9913374876082813,-0.9907624876154688,-0.9919999876000002,-0.9915749876053126,-0.01601600583090376,0.22583009887424627,-0.0002040815910037663,0.34343087100130326,-0.9914458209402606,-0.4595862438260743,1.7636779468637287,-0.42254197003814664,3.6794314591952806,0.0,-1.0,3.0,0.7121208195138418,0.505099949490005,0.0,0.6153846149112425
2017-01-22,-0.9914624876067188,-0.9914499876068752,-0.9916374876045314,-0.9915999876050001,-0.01922408163265302,0.3389460291419082,-0.01734693523531934,0.19998666555563313,-0.9915624876054688,-3.1664220801963245,-0.9916124876048439,-0.9914374876070313,-0.9919999876000002,-0.9915999876050001,-0.01821904761904758,0.5149030559566289,-0.011224487505206633,0.7110953018821807,-0.9916791542706772,0.6111086114747517,-0.991403559036027,-0.9907624876154688,-0.9919999876000002,-0.9915999876050001,-0.01584699708454807,0.27150009738242203,-0.0002040815910037663,0.32322905506005006,-0.9914541542734896,-0.29364276237494963,1.5773272827623053,-0.683134191507087,3.877517343303332,0.0,1.0,3.0,0.7840079525606561,0.5053999494600051,0.0,0.6153846149112425
2017-01-23,-0.9915749876053126,-0.9914749876065625,-0.9917624876029688,-0.9916749876040626,-0.01788387755102037,0.3813057759557514,-0.015714282507289297,0.30433459110473443,-0.9916374876045314,-1.239054761750589,-0.9915958209383855,-0.9914499876068752,-0.9918499876018751,-0.9916749876040626,-0.01816435374149656,0.405800793627901,-0.013877548188255472,0.43748632417737077,-0.9916583209376043,-0.489552385342912,-0.9914839161778796,-0.9907624876154688,-0.9919999876000002,-0.9916749876040626,-0.016443615160349822,0.2756346066486509,-0.0002040815910037663,0.2626236072362905,-0.9914791542731771,-0.27199796044654095,1.154789732572297,-0.6625726498051775,1.676541069162549,0.0,-1.0,3.0,0.8263676993744992,0.5066999493300051,0.0,0.6153846149112425
2017-01-24,-0.9916999876037501,-0.9915749876053126,-0.9919124876010939,-0.9919124876010939,-0.01856653061224486,0.24397626479470907,-0.01489795614327425,0.0,-0.9917999876025001,-2.6480314219853005,-0.9915791542719272,-0.9914499876068752,-0.9919124876010939,-0.9919124876010939,-0.018558163265306085,0.10415693541763885,-0.012857140233236693,0.0,-0.9917583209363543,-3.1035060563685226,-0.9915821304623662,-0.9910124876123438,-0.9919999876000002,-0.9919124876010939,-0.01713775510204078,0.10755254485189553,-0.0042857134110788975,0.08860647244971552,-0.991641654271146,-1.1726731625009805,1.546285997052797,-0.9015512050081743,3.3474822876884094,0.0,-1.0,3.0,0.4332045002703506,0.5041999495800051,0.0,0.6153846149112425
2017-01-25,-0.9918749876015627,-0.9918749876015627,-0.9919624876004688,-0.9918874876014063,-0.01857918367346935,0.4846153598224519,-0.0189795879633494,0.8570204170832794,-0.9919083209344792,-0.2141836773353547,-0.9917166542702084,-0.9914749876065625,-0.9919624876004688,-0.9918874876014063,-0.018343197278911528,0.2937628572994396,-0.012448977051229179,0.1538422076357022,-0.9917749876028126,-1.2520917641007028,-0.9916482018901116,-0.9913999876075001,-0.9919999876000002,-0.9918874876014063,-0.017988221574343984,0.21349196187853883,-0.01061224273219537,0.1874960919564174,-0.9917624876029688,-1.494006002554046,1.2431359159301365,-0.6942232140238419,2.3510263961270614,0.0,-1.0,3.0,0.4106509795922449,0.5008999499100051,1.0,0.6153846149112425
2017-01-26,-0.9918749876015627,-0.9915499876056251,-0.99229998759625,-0.9921249875984376,-0.014384489795918337,0.192308146448931,-0.008163263640150263,0.23332944217596407,-0.9919916542667709,-1.1666388310198974,-0.9918166542689584,-0.9915499876056251,-0.99229998759625,-0.9921249875984376,-0.017176734693877514,0.12321848581690292,-0.008163263640150263,0.23332944217596407,-0.9919916542667709,-1.555521219091204,-0.99169463046096,-0.9914374876070313,-0.99229998759625,-0.9921249875984376,-0.01772446064139938,-0.01816735419885337,-0.006326529321116455,0.202895608179592,-0.9919541542672397,-1.994787760477952,1.2190098078487615,-0.803744765338309,2.2281171803727444,0.0,-1.0,3.0,0.3415616401004349,0.5008999499100051,0.0,0.6153846149112425
2017-01-27,-0.9921249875984376,-0.9918749876015627,-0.9962499875468751,-0.992049987599375,-0.01820918367346935,0.5952378845429672,0.05102039775093922,0.9599972475507217,-0.9933916542492709,0.585714011531326,-0.9919583209338543,-0.9915499876056251,-0.9962499875468751,-0.992049987599375,-0.017057619047619012,0.38601050127894126,0.05632651911703692,0.8936146357057563,-0.9932833209172918,0.40248250873439845,-0.9917660590314956,-0.9914499876068752,-0.9962499875468751,-0.992049987599375,-0.017747492711370227,0.1551729217608351,0.05795917184506696,0.8749977126101237,-0.9932499875843751,0.20424183142001834,1.4326774803017495,-0.47132548254645257,1.9562472155351247,0.0,-1.0,3.0,0.3831170150291306,0.500799949920005,1.0,0.6153846149112425
2017-01-28,-0.992049987599375,-0.9919999876000002,-0.9921249875984376,-0.9920124875998438,-0.019637142857142815,0.5471696824375325,-0.018367343190338118,0.8999099999999959,-0.9920458209327604,1.999849915005983,-0.9920166542664585,-0.9915499876056251,-0.9962499875468751,-0.9920124875998438,-0.0174102721088435,0.5052191479866474,0.05632651911703692,0.9015933378102718,-0.993270820917448,0.5044325871029834,-0.9918089161738171,-0.9914499876068752,-0.9962499875468751,-0.9920124875998438,-0.0180692128279883,0.25147190415224213,0.05795917184506696,0.8828101921869996,-0.9932374875845313,0.28794696639548484,1.6448855427575564,-0.40995875924944636,2.9960998725918597,0.0,1.0,3.0,0.7082236032956294,0.500799949920005,1.0,0.6153846149112425
