date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40
2009-01-13,104.76249869046876,105.61249867984377,103.78749870265625,104.52499869343751,6.072097959183661,0.47754397777715385,29.7755041274483,0.4041095822321264,104.64166535864584,-0.15068491951584595,106.52083200182292,108.69999864125002,103.78749870265625,104.52499869343751,5.216067482993187,0.31437702729342987,80.18365710537624,0.15012722457982958,105.67083201244792,-1.5313824458276923,108.6517843561384,112.62499859218751,103.78749870265625,104.52499869343751,5.713732944606402,0.1236462705542633,144.2652766805559,0.0834512013105362,106.9791653294271,-1.8348150191212997,106.38165695612865,68.71720201610366,146.1000902386763,0.6,-1.0,3.0,0.49646018819009335,31.899996810000324,0.0,0.2580645160457856
2009-01-14,102.949998713125,103.19999871,100.84999873937501,101.59999873000001,7.916169795918351,0.3701298331325039,38.346930949605834,0.31914893128112054,101.88333205979168,-2.3723402916364966,104.64166535864584,106.5249986684375,100.84999873937501,101.59999873000001,6.195104217687062,0.21207696865046194,92.63263415660509,0.13215858869568495,102.99166537927083,-2.179882410800567,107.45357008540178,112.62499859218751,100.84999873937501,101.59999873000001,6.10044268221573,-0.03973062460766345,192.2244505664387,0.06369426681136428,105.0249986871875,-1.9855928613816856,111.15800495848212,69.98446638649807,194.59678891210731,0.6,-1.0,3.0,0.3734565127728538,49.29999507000059,0.0,0.2580645160457856
2009-01-15,101.58749873015626,102.72499871593752,99.04999876187502,101.72499872843751,9.006700408163246,0.5134031410547889,59.979579596004115,0.727891146707854,101.16666540208334,0.6870747949419473,103.09999871125,105.61249867984377,99.04999876187502,101.72499872843751,7.664989387755086,0.36791542912249464,107.12242711787201,0.4076190427664401,102.12916539005211,-0.5476190182426129,106.0053558177902,110.47499861906252,99.04999876187502,101.72499872843751,6.303464023323602,0.09998663958163216,186.51016601833348,0.23413566479853873,103.74999870312502,-1.3732415673003027,108.99509174080833,70.873357103819,187.88340570679975,0.6,-1.0,3.0,0.6281646057133448,39.3999960600004,0.0,0.2580645160457856
2009-01-16,103.02499871218751,103.24999870937502,100.28749874640626,102.36249872046875,7.6592457142856984,0.4363133425815575,48.34692890879011,0.7004219309686811,101.96666539208334,-0.6181434242905359,102.52083205182292,103.24999870937502,99.04999876187502,102.36249872046875,8.194038639455766,0.4847051235981489,68.55100641816195,0.7886904659562761,101.5541653972396,0.31150792149353096,104.99464154470982,108.69999864125002,99.04999876187502,102.36249872046875,6.433582740524768,0.251672060715475,157.53058009579993,0.3432642448273769,103.37083204119793,-0.8638045442363763,103.62279918144533,67.91322640353584,158.3943830560925,0.6,1.0,3.0,0.3949673033075629,44.09999559000043,0.0,0.2580645160457856
2009-01-20,101.76249872796875,102.01249872484375,98.19999877250001,98.26249877171875,7.515676734693862,0.15940881514300045,62.22447709704543,0.016393442405266488,99.49166542302083,-4.090163714868326,102.12499872343751,103.24999870937502,98.19999877250001,98.26249877171875,8.060540952380935,0.12545453295449122,82.42855460641753,0.01237623746936503,99.90416541786459,-3.3242572500637264,104.1267844127009,108.69999864125002,98.19999877250001,98.26249877171875,6.820856443148673,-0.05782982547680936,171.40812828405558,0.005952380885770633,101.72083206182292,-2.2925168888524508,105.26450981417223,68.09236907016918,175.49829024394103,0.6,-1.0,3.0,0.3339268768317764,44.09999559000043,0.0,0.2580645160457856
2009-01-21,99.81249875234377,102.01249872484375,98.18749877265626,101.7999987275,7.089652244897945,0.6971481013704771,62.42855868804929,0.94444443191358,100.66666540833333,3.098039052293978,101.53333206416669,103.24999870937502,98.18749877265626,101.7999987275,7.421524897959168,0.5260077497367555,82.6326361974214,0.7135802380158496,101.0791654031771,0.763374446777666,102.87321299979912,106.5249986684375,98.18749877265626,101.7999987275,7.122369679300276,0.39668032273673964,136.10201304040552,0.43328335333840584,102.17083205619794,-0.1436067598992899,99.85129049780761,67.67079187667493,136.24561843784863,0.6,-1.0,3.0,0.8114071548723706,26.69999733000017,1.0,0.2580645160457856
2009-01-22,100.12499874843752,101.54999873062502,98.43749876953126,100.44999874437501,8.176783673469371,0.532138389303819,50.79590800083528,0.6465863363189279,100.14583208151043,1.022088300212479,100.56666540958335,102.01249872484375,98.18749877265626,100.44999874437501,7.594037551020392,0.4885132429124769,62.42855868804929,0.5915032601258068,100.21666541395834,0.3474945365005396,102.00357015352678,105.61249867984377,98.18749877265626,100.44999874437501,7.6337609329445915,0.34917301735300543,121.20405689713148,0.3047138011536803,101.41666539895833,-0.5461760171059958,97.69548320399463,65.49559284632603,121.75023169673516,0.6,1.0,3.0,0.5545943615266702,29.299997070000387,0.0,0.2580645160457856
2009-01-23,98.3749987703125,100.91249873859375,97.81249877734375,99.649998754375,9.102866938775492,0.6283018239461313,50.59182640983143,0.5927419271663619,99.45833209010416,2.5564514767884967,99.43749875703126,102.01249872484375,97.81249877734375,99.649998754375,8.123100952380934,0.5211573840981795,68.55100641816195,0.4374999943229165,99.82499875218748,0.752976152074459,101.09107016493302,103.24999870937502,97.81249877734375,99.649998754375,8.066727930029138,0.35884448320719214,88.75508392753406,0.3379310303265945,100.23749874703125,-0.8251231084069265,94.52642189314471,64.16808372368072,104.07512077703075,0.6,-1.0,3.0,0.7581719408136325,10.399998960000195,0.0,0.2580645160457856
2009-01-26,100.0749987490625,101.86249872671877,99.23749875953125,100.33749874578125,5.881613061224478,0.5259707611518756,42.836725951688756,0.41904761286167425,100.4791654106771,0.9999999476190333,99.5249987559375,101.86249872671877,97.81249877734375,100.33749874578125,7.72042122448978,0.5808256071647865,66.10202732611705,0.6234567819646367,100.00416541661458,1.5030863415028077,100.68035588435268,103.24999870937502,97.81249877734375,100.33749874578125,7.776076967930012,0.4662808406102163,88.75508392753406,0.4643678103807619,100.46666541083334,0.18472905552772187,95.30113973158768,63.922964162323375,103.06526862319461,0.6,-1.0,3.0,0.5125675700970916,11.599998840000111,0.0,0.2580645160457856
2009-01-27,100.86249873921875,101.7999987275,99.99999875,100.88749873890626,4.746844081632643,0.5024542386240762,29.367340945440578,0.4930555472010095,100.89583207213542,0.5694444154900062,99.77083208619793,101.86249872671877,97.81249877734375,100.88749873890626,6.57710802721087,0.6108124259837794,66.10202732611705,0.7592592493232744,100.18749874765626,1.878600724860283,100.57678445707592,103.24999870937502,97.81249877734375,100.88749873890626,7.167526064139927,0.5305890508875436,88.75508392753406,0.5655172344240991,100.649998741875,0.785714245771753,96.10774002296762,63.50202933271079,102.7569421346046,0.6,1.0,3.0,0.5661408460425237,11.599998840000111,0.0,0.2580645160457856
2009-01-28,102.79999871500002,104.04999869937501,102.23749872203126,103.59999870500002,4.286102857142848,0.5770712332277188,29.571422536444437,0.7517241252294898,103.29583204213543,2.7068964011593395,101.24583206776042,104.04999869937501,99.23749875953125,103.59999870500002,4.971519999999989,0.7302456582321799,78.55100437734622,0.9064934950740434,102.29583205463543,2.9458872922401302,100.54464160033483,104.04999869937501,97.81249877734375,103.59999870500002,6.685648513119519,0.800887988105941,101.81630575177451,0.9278557002848588,101.82083206057294,2.949183930083242,98.32733465166346,65.57106248891169,103.47292643141805,0.6,1.0,3.0,0.9176623680847235,11.899998810000126,0.0,0.2580645160457856
2009-01-29,102.22499872218751,102.6749987165625,100.68749874140624,100.91249873859375,4.231474285714277,0.3728505318754158,32.42856481049704,0.11320754532574277,101.4249987321875,-2.8018866315918993,101.96249872546876,104.04999869937501,99.99999875,100.91249873859375,4.421473741496589,0.39802108440597406,66.10202732611705,0.22530863902682582,101.6541653959896,-0.7962962524805709,100.61071302808038,104.04999869937501,97.81249877734375,100.91249873859375,6.216476734693865,0.5297001333115233,101.81630575177451,0.4969939820100321,100.92499873843751,0.7419123586405861,98.36468354159724,64.15966580500417,106.85188426244807,0.6,1.0,3.0,0.17570238050494374,17.99999820000018,0.0,0.2580645160457856
2009-01-30,101.28749873390626,101.449998731875,98.49999876875,99.09999876125,5.322125714285703,0.2861419731228011,48.14284731778625,0.20338982761275673,99.68333208729167,-3.2076269425524373,102.10416539036459,104.04999869937501,98.49999876875,99.09999876125,4.613234285714276,0.2086279848302348,90.59181824656794,0.10810810678354092,100.549998743125,-2.2064563400380126,100.82142731116073,104.04999869937501,97.81249877734375,99.09999876125,5.963972944606402,0.3309364804311388,101.81630575177451,0.20641282317352128,100.32083207932293,-0.8799026157073377,98.08173030694357,64.99739478272453,107.25762456935121,0.6,-1.0,3.0,0.25400353381898716,5.999999400000032,0.0,0.2580645160457856
2009-02-02,97.92499877593751,98.89999876375,97.31249878359377,98.14999877312499,4.667448163265297,0.5227444511343555,25.897953898376674,0.5275590456885034,98.12083210682293,1.208661351309729,100.4791654106771,102.6749987165625,97.31249878359377,98.14999877312499,4.740349387755092,0.2704783141834777,87.53059438151118,0.1561771542513327,99.37916542442709,-1.671717083069056,100.50714160080359,104.04999869937501,97.31249878359377,98.14999877312499,5.462639300291533,0.26778549151054737,109.97956939192461,0.12430426568774487,99.83749875203127,-1.2492710713172979,97.7426160044935,63.84061289669862,111.65128535848082,0.6,-1.0,3.0,0.3944425771882292,11.499998850000202,0.0,0.2580645160457856
2009-02-03,98.72499876593751,100.3749987453125,97.7749987778125,99.78749875265625,4.894017959183663,0.6065429325637378,42.42856276968103,0.7740384500767388,99.31249875859376,2.5432690937823543,99.31249875859376,101.449998731875,97.31249878359377,99.78749875265625,4.961197278911555,0.5473519701810202,67.53059846314292,0.5981873033891614,99.51666542270836,1.0740180714531153,100.55714160017857,104.04999869937501,97.31249878359377,99.78749875265625,4.861375160349844,0.42421574039827686,109.97956939192461,0.36734693442050476,100.38333207854167,-0.0711635257293457,96.49682268727427,64.22087899598333,110.05073181714666,0.6,1.0,3.0,0.5805721214118672,21.299997870000336,0.0,0.2580645160457856
2009-02-04,99.99999875,101.13749873578125,98.17499877281251,98.61249876734375,5.593877551020396,0.3626237261308671,48.34692890878982,0.14767932279460025,99.30833209197918,-1.8417720499292447,98.88333209729169,101.13749873578125,97.31249878359377,98.61249876734375,5.051781224489785,0.4728849852528538,62.428558688049,0.33986927653637367,99.02083209557293,0.14596949276913548,100.54642731459822,104.04999869937501,97.31249878359377,98.61249876734375,4.8202700874635465,0.30955224986869656,109.97956939192461,0.19294990494814343,99.99166541677084,-0.9351974061830461,96.75226435575492,63.89365195425968,111.82134032364047,0.6,1.0,3.0,0.36016943750679586,23.79999762000036,0.0,0.2580645160457856
2009-02-05,98.07499877406251,100.43749874453127,97.1249987859375,99.68749875390625,8.117018775510187,0.6627554219703872,54.061213456895324,0.7735848950053374,99.08333209479167,2.9339621082680543,98.93333209666666,101.13749873578125,97.1249987859375,99.68749875390625,6.201638095238082,0.5754669204291926,65.48978255310547,0.6386292751133049,99.31666542520834,1.4397714723319823,100.14821303386162,104.04999869937501,97.1249987859375,99.68749875390625,5.301723615160339,0.454451519625885,113.04079325698108,0.3700360967147354,100.28749874640627,0.16735429857619236,95.87120220393943,64.78276634430783,112.87343782967052,0.6,-1.0,3.0,0.5856841387426733,23.79999762000036,0.0,0.2580645160457856
2009-02-06,100.08749874890626,103.08749871140625,99.89999875125001,102.5749987178125,6.112183673469375,0.7460738712011847,52.02039754685758,0.8392156745913123,101.85416539348961,4.401960548913885,99.38749875765626,103.08749871140625,97.1249987859375,102.5749987178125,6.607693333333319,0.8175195297139265,97.3265107496916,0.9140461105365918,100.92916540505209,3.1729558105912945,99.76071303870536,103.08749871140625,97.1249987859375,102.5749987178125,5.562592303206986,0.7793037890466336,97.3265107496916,0.9140461105365918,100.92916540505209,2.8599878724184284,96.67866651365365,66.35135826400133,102.34142381679084,0.6,1.0,3.0,0.8732232893257741,0.499999950000005,1.0,0.2580645160457856
2009-02-09,102.49999871875,103.11249871109376,101.6249987296875,102.43749871953126,4.232156734693869,0.4939613032616042,24.265301170346945,0.5462184773427013,102.39166538677082,0.28991595365618306,100.22083208057293,103.11249871109376,97.1249987859375,102.43749871953126,6.15378639455781,0.7189930536653841,97.7346739316993,0.8872651249743934,100.89166540552084,2.3510785146289206,99.7999987525,103.11249871109376,97.1249987859375,102.43749871953126,5.562689795918356,0.7616566698336315,97.7346739316993,0.8872651249743934,100.89166540552084,2.7025050794832914,98.51291303562567,65.24233096411517,102.82258172921178,0.6,1.0,3.0,0.7078192801388081,0.499999950000005,0.0,0.2580645160457856
