date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40
2017-11-16,-0.9667712379153595,-0.9647874879401563,-0.9679324879008439,-0.9655249879309376,0.9771693877551,0.8750514961943643,0.030938769196169568,0.7654977447386935,-0.966081654590646,2.4813115559356964,-0.9672933212421667,-0.9647874879401563,-0.9684237378947033,-0.9655249879309376,0.9850489795918347,1.0406641817579738,0.038959175722617236,0.7971784135530646,-0.9662454045885991,2.9315258135728106,-0.9661696307800224,-0.9583149880210625,-0.9717612378529844,-0.9655249879309376,1.1101723032069948,0.6905514572652194,0.19912240834236566,0.46379058401079853,-0.9652004046016615,0.7397107589114101,2.2230532010432027,-0.12457966584933931,3.903287012392925,0.0,1.0,3.0,2.4579677589845765,0.5784799421520058,0.0,0.666666666111111
2017-11-17,-0.9660712379241094,-0.9657049879286875,-0.9685199878935001,-0.9677837379027031,0.7099734693877536,-0.004733999182496574,0.025551015193670305,0.261544129071363,-0.9673362379082969,-2.54172704108786,-0.9667324879158438,-0.9647874879401563,-0.9685199878935001,-0.9677837379027031,1.0221632653061203,0.18400100211503523,0.040530603973346103,0.1972531887401581,-0.9670304045787865,-0.9082336845490296,-0.9670760593401205,-0.962926237963422,-0.9717612378529844,-0.9677837379027031,1.0172303206997064,0.28505651442362345,0.12383670942107973,0.450197434381106,-0.9674904045730366,0.09950335088959833,1.5707612524971928,-0.6127837596593426,3.5638902707550777,0.0,-1.0,3.0,-0.2077758133055077,0.5408199459180054,0.0,0.666666666111111
2017-11-18,-0.9680037378999532,-0.9660974879237814,-0.9690649878866876,-0.9670387379120158,0.5776632653061212,0.8015976455121004,0.028040810603916222,0.6828109333111488,-0.9674004045741614,2.1259408122332055,-0.9669487379131406,-0.9647874879401563,-0.9690649878866876,-0.9670387379120158,0.7549353741496583,0.47276952544360445,0.049428561341109956,0.4736982018725838,-0.9669637379129532,0.39479865121660673,-0.9673071307658037,-0.9647874879401563,-0.9717612378529844,-0.9670387379120158,0.9413798833819221,0.5820951693048697,0.09344896052062031,0.6771810701576086,-0.9678624879017188,0.6924304196295767,1.7454424657315084,-0.30233136123889526,3.0977020191091698,0.0,-1.0,3.0,2.0763423234434537,0.5215699478430053,0.0,0.666666666111111
2017-11-19,-0.9671962379100469,-0.9644024879449689,-0.9680237378997033,-0.9648949879388126,0.9438877551020388,1.2015200179723986,0.0387142778134127,0.863994247506913,-0.9657737379278283,3.67741377051677,-0.9670904045780366,-0.9644024879449689,-0.9690649878866876,-0.9648949879388126,0.743841496598638,1.1671052095855208,0.055714274344025656,0.8943675664783747,-0.966120821256823,2.8543277724009104,-0.9675280236201854,-0.9644024879449689,-0.9706312378671094,-0.9648949879388126,0.866884256559765,1.3108638737943061,0.0812856976967964,0.9209293086126663,-0.9666429045836302,2.6136104896358847,2.6449249326010373,0.027351684638204487,4.648044961903429,0.8,1.0,3.0,0.6088425992716121,0.5125299487470052,1.0,0.666666666111111
2017-11-20,-0.9648099879398752,-0.9596249880046877,-0.9654849879314377,-0.9630237379622033,3.2800816326530544,1.0076013102936443,0.07526529076218558,0.4200076323024052,-0.9627112379661094,2.0241007432897478,-0.9666699879166251,-0.9596249880046877,-0.9690649878866876,-0.9630237379622033,1.6005442176870714,1.5939838287564383,0.1337142584256616,0.6399620699217824,-0.9639045712845262,2.4312738041858792,-0.9668515950572122,-0.9596249880046877,-0.9690649878866876,-0.9630237379622033,1.209536151603496,1.6547634201669454,0.1337142584256616,0.6399620699217824,-0.9639045712845262,2.527463895976957,2.657323187800419,0.07079857296588073,4.2491465780482764,0.8,1.0,3.0,0.8397524174568375,0.499999950000005,0.0,0.666666666111111
2017-11-21,-0.963016237962297,-0.9628637379642032,-0.9657449879281876,-0.9645874879426564,1.1707734693877527,0.0751513849371581,0.026632647625990238,0.40173361102121063,-0.9643987379450157,-2.2266691872812947,-0.9650074879374064,-0.9596249880046877,-0.9680237378997033,-0.9645874879426564,1.7982476190476153,0.6200256149190368,0.11671426189504865,0.40913765160492405,-0.9640787379490157,0.7500367982820028,-0.9661748093513862,-0.9596249880046877,-0.9690649878866876,-0.9645874879426564,1.2912708454810469,0.9692718800498183,0.1337142584256616,0.4743108078749897,-0.9644258212780105,1.3407411017757123,1.943056004128822,-0.37461921653728963,4.024916766079743,0.0,1.0,3.0,-0.05082496715491214,0.5083299491670051,0.0,0.666666666111111
2017-11-22,-0.9645012379437345,-0.9637074879536563,-0.965136237935797,-0.9643137379460781,0.9874448979591816,0.5528186873433146,0.0029183667513537574,0.5756729979790216,-0.9643858212785106,1.156162180492521,-0.9641091546153022,-0.9596249880046877,-0.9657449879281876,-0.9643137379460781,1.8127666666666626,0.44299841990928984,0.07951018785506372,0.233863899083131,-0.9632279046263178,0.33285707855643837,-0.9657671307850537,-0.9596249880046877,-0.9690649878866876,-0.9643137379460781,1.2352848396501432,0.924560533721575,0.1337142584256616,0.5033097098639967,-0.9643345712791511,1.2698044559120845,1.8132176281940915,-0.26735123895204427,2.781831626735034,0.0,-1.0,3.0,0.17776714114895537,0.5265599473440054,0.0,0.666666666111111
2017-11-23,-0.9643249879459376,-0.9641524879480938,-0.9656949879288126,-0.9656949879288126,1.026999999999998,0.11597769829090936,0.004775509229487891,0.0,-0.965180821268573,-3.940806603552861,-0.9639474879506563,-0.9628637379642032,-0.9657449879281876,-0.9656949879288126,1.0617394557823105,0.01529036831689395,0.026632647625990238,0.01735350371581833,-0.9647679046070678,-2.532524678038383,-0.9654176665037076,-0.9596249880046877,-0.9690649878866876,-0.9656949879288126,1.2424034985422714,0.4198083118612708,0.1337142584256616,0.3569910491432082,-0.9647949879400627,0.3531138269650509,2.066725928888809,-0.7100442940126741,5.183210050263032,0.0,-1.0,3.0,0.620711647473411,0.5524699447530056,0.0,0.666666666111111
2017-11-24,-0.9657424879282188,-0.9642537379468282,-0.966296237921297,-0.9645224879434688,1.102520408163263,0.856126180122526,0.012938772869638189,0.8684157292856227,-0.9650241546038647,3.4865176560423556,-0.964856237939297,-0.9637074879536563,-0.966296237921297,-0.9645224879434688,1.0389884353741474,0.5949670061383462,0.021857138396502364,0.6851729280930563,-0.9648420712728073,1.1446129576751225,-0.9653707022185805,-0.9596249880046877,-0.9690649878866876,-0.9645224879434688,1.2984816326530586,0.7449411543074469,0.1337142584256616,0.48119639190890917,-0.9644041546116147,0.9492653988029763,2.1962162061751607,-0.15012351321272432,4.455582599373217,0.0,-1.0,3.0,0.5545284846104306,0.5548099445190056,1.0,0.666666666111111
2017-11-25,-0.9645949879425626,-0.9619412379757345,-0.965316237933547,-0.9619412379757345,1.2360122448979567,1.2495406356938814,0.03469387047063863,0.9999962863100509,-0.963066237961672,4.4314666989195555,-0.9648874879389064,-0.9619412379757345,-0.966296237921297,-0.9619412379757345,1.1218442176870727,1.3390882110223474,0.05069386720533317,0.9999971197442029,-0.9633929046242553,3.882596296695412,-0.9648837379389532,-0.9596249880046877,-0.9680237378997033,-0.9619412379757345,1.3925314868804635,1.3379307251643686,0.11671426189504865,0.7242138278317785,-0.9631966546267084,2.251746052398311,2.974731531741027,0.13763245773539695,5.3994903828243554,0.8,1.0,3.0,0.5480205677214878,0.5323499467650054,1.0,0.666666666111111
