phase,Unnamed: 0,date,open,high,low,close,volume
,822,2023-10-05,260.0,263.6,256.25,260.05,119159214
,823,2023-10-06,253.98,261.65,250.65,260.53,118108312
,824,2023-10-09,255.31,261.36,252.05,259.67,101377947
,825,2023-10-10,257.75,268.94,257.65,263.62,122656030
,826,2023-10-11,266.2,268.6,260.9,262.99,103706266
,827,2023-10-12,262.92,265.41,256.6307,258.87,111508114
,828,2023-10-13,258.9,259.6,250.22,251.12,102137686
,829,2023-10-16,250.05,255.3999,248.48,253.92,88916276
,830,2023-10-17,250.1,257.183,247.08,254.85,93535509
,831,2023-10-18,252.7,254.63,242.08,242.68,125116646
,832,2023-10-19,225.95,230.61,216.78,220.11,170588573
,833,2023-10-20,217.01,218.8606,210.42,211.99,137930095
,834,2023-10-23,210.0,216.98,202.51,212.08,150453468
,835,2023-10-24,216.5,222.05,214.11,216.52,118096713
,836,2023-10-25,215.88,220.1,212.2,212.42,107049087
,837,2023-10-26,211.32,214.8,204.88,205.76,115095735
,838,2023-10-27,210.6,212.41,205.77,207.3,94717973
,839,2023-10-30,209.28,211.35,191.25,197.36,136460923
,840,2023-10-31,196.12,202.8,194.07,200.84,118053273
,841,2023-11-01,204.04,205.99,197.85,205.66,121661656
,842,2023-11-02,212.97,219.2,211.45,218.51,125959421
,843,2023-11-03,221.15,226.3701,218.4,219.96,119526048
,844,2023-11-06,223.98,226.32,215.0,219.27,116835820
,845,2023-11-07,219.98,223.12,215.72,222.18,116897380
,846,2023-11-08,223.15,224.15,217.64,222.11,106384841
,847,2023-11-09,219.75,220.8,206.68,209.98,142065154
,848,2023-11-10,210.03,215.38,205.69,214.65,131295153
,849,2023-11-13,215.6,225.4,211.6101,223.71,140428469
,850,2023-11-14,235.03,238.135,230.72,237.41,149762546
,851,2023-11-15,239.29,246.7,236.45,242.84,150353975
,852,2023-11-16,239.49,240.88,230.96,233.59,136774269
,853,2023-11-17,232.0,237.39,226.54,234.3,142766234
,854,2023-11-20,234.04,237.1,231.02,235.6,116562402
,855,2023-11-21,235.04,243.62,233.34,241.2,122248300
,856,2023-11-22,242.04,244.01,231.4,234.21,118117078
,857,2023-11-24,233.75,238.75,232.33,235.45,65125203
,858,2023-11-27,236.89,238.33,232.1,236.08,112031163
,859,2023-11-28,236.68,247.0,234.01,246.72,148549913
,860,2023-11-29,249.21,252.75,242.76,244.14,135380335
,861,2023-11-30,245.14,245.22,236.91,240.08,132353076
,862,2023-12-01,233.14,240.19,231.9,238.83,121303661
,863,2023-12-04,235.75,239.37,233.29,235.58,104099817
,864,2023-12-05,233.87,246.66,233.7,238.72,137971115
,865,2023-12-06,242.92,246.57,239.17,239.37,126436179
,866,2023-12-07,241.55,244.08,236.98,242.64,107142262
,867,2023-12-08,240.27,245.27,239.27,243.84,103126829
,868,2023-12-11,242.74,243.44,237.45,239.74,97913888
,869,2023-12-12,238.55,238.99,233.87,237.01,95328313
,870,2023-12-13,234.19,240.3,228.2,239.29,146286348
,871,2023-12-14,241.22,253.88,240.79,251.05,160829239
,872,2023-12-15,251.21,254.13,248.3,253.5,135932762
,873,2023-12-18,253.78,258.74,251.36,252.08,116416490
,874,2023-12-19,253.48,258.34,253.01,257.22,106737369
,875,2023-12-20,256.41,259.84,247.0,247.14,125096987
,876,2023-12-21,251.9,254.8,248.55,254.5,109594227
,877,2023-12-22,256.76,258.22,251.37,252.54,93370094
,878,2023-12-26,254.49,257.97,252.91,256.61,86892382
,879,2023-12-27,258.35,263.34,257.52,261.44,106494359
,880,2023-12-28,263.66,265.13,252.71,253.18,113619943
,881,2023-12-29,255.1,255.19,247.43,248.48,100891578
,882,2024-01-02,250.08,251.25,244.41,248.42,104654163
,883,2024-01-03,244.98,245.68,236.32,238.45,121082599
,884,2024-01-04,239.25,242.7,237.73,237.93,102629283
,885,2024-01-05,236.86,240.12,234.9,237.49,92488939
,886,2024-01-08,236.14,241.25,235.3,240.45,85166580
,887,2024-01-09,238.11,238.96,232.04,234.96,96705664
,888,2024-01-10,235.1,235.5,231.29,233.94,91628502
,889,2024-01-11,230.57,230.93,225.37,227.22,105873612
,890,2024-01-12,220.08,225.34,217.15,218.89,123043812
,891,2024-01-16,215.1,223.49,212.18,219.91,115355046
,892,2024-01-17,214.86,215.67,212.01,215.55,103164400
,893,2024-01-18,216.88,217.45,208.74,211.88,108595431
,894,2024-01-19,209.99,213.19,207.56,212.19,102260343
,895,2024-01-22,212.26,217.8,206.27,208.8,117952527
,896,2024-01-23,211.3,215.65,207.75,209.14,106605946
,897,2024-01-24,211.88,212.73,206.77,207.83,123369932
,898,2024-01-25,189.7,193.0,180.06,182.63,198076787
,899,2024-01-26,185.5,186.78,182.1,183.25,107343231
,900,2024-01-29,185.63,191.48,183.67,190.93,125013148
,901,2024-01-30,195.33,196.36,190.61,191.59,109982327
,902,2024-01-31,187.0,193.97,185.85,187.29,103221430
,903,2024-02-01,188.5,189.88,184.28,188.86,91843275
,904,2024-02-02,185.04,188.69,182.0,187.91,110612672
,905,2024-02-05,184.26,184.68,175.01,181.06,134294447
,906,2024-02-06,177.21,186.49,177.11,185.1,122675954
,907,2024-02-07,188.18,189.79,182.68,187.58,111535217
,908,2024-02-08,189.0,191.62,185.58,189.56,83034043
,909,2024-02-09,190.18,194.12,189.48,193.57,84476347
,910,2024-02-12,192.11,194.73,187.28,188.13,95498597
,911,2024-02-13,183.99,187.26,182.11,184.02,86759478
,912,2024-02-14,185.3,188.89,183.35,188.71,81202987
,913,2024-02-15,189.16,200.88,188.86,200.45,120831762
,914,2024-02-16,202.06,203.17,197.4,199.95,111346705
,915,2024-02-20,196.13,198.6,189.13,193.76,104545762
,916,2024-02-21,193.36,199.44,191.95,194.77,103844008
,917,2024-02-22,194.0,198.32,191.36,197.41,92739461
,918,2024-02-23,195.31,197.57,191.5,191.97,78841917
,919,2024-02-26,192.29,201.78,192.0,199.4,111747116
,920,2024-02-27,204.04,205.6,198.26,199.73,108645412
,921,2024-02-28,200.42,205.3,198.44,202.04,99806173
,922,2024-02-29,204.18,205.28,198.45,201.88,85906974
,923,2024-03-01,200.52,204.52,198.5,202.64,82243119
,924,2024-03-04,198.73,199.75,186.72,188.14,134334869
,925,2024-03-05,183.05,184.59,177.57,180.74,119660758
,926,2024-03-06,179.99,181.58,173.7,176.54,107920944
,927,2024-03-07,174.35,180.04,173.7,178.65,102129004
,928,2024-03-08,181.5,182.73,174.7,175.34,85544644
,929,2024-03-11,175.45,182.87,174.8,177.77,85391528
,930,2024-03-12,177.77,179.43,172.41,177.54,87391684
,931,2024-03-13,173.05,176.05,169.15,169.48,106524518
,932,2024-03-14,167.77,171.17,160.51,162.5,126325696
,933,2024-03-15,163.16,165.18,160.76,163.57,97146832
,934,2024-03-18,170.02,174.72,165.9,173.8,108214358
,935,2024-03-19,172.36,172.82,167.42,171.32,77271428
,936,2024-03-20,173.0,176.25,170.82,175.66,83846726
,937,2024-03-21,176.39,178.18,171.8,172.82,73178014
,938,2024-03-22,166.69,171.2,166.3,170.83,75580637
,939,2024-03-25,168.76,175.24,168.73,172.63,74228615
,940,2024-03-26,178.58,184.25,177.38,177.67,113186227
,941,2024-03-27,181.41,181.91,176.0,179.83,81804043
,942,2024-03-28,177.45,179.57,175.3,175.79,77654838
,943,2024-04-01,176.17,176.75,170.21,175.22,81562127
,944,2024-04-02,164.75,167.69,163.43,166.63,116650594
,945,2024-04-03,164.02,168.82,163.28,168.38,82950141
,946,2024-04-04,170.07,177.19,168.01,171.11,123161960
,947,2024-04-05,169.08,170.86,160.51,164.9,143157603
,948,2024-04-08,169.34,174.5,167.79,172.98,104423320
,949,2024-04-09,172.91,179.22,171.92,176.88,103232675
,950,2024-04-10,173.04,174.93,170.01,171.76,84532407
,951,2024-04-11,172.55,175.88,168.51,174.6,94515987
,952,2024-04-12,172.34,173.81,170.36,171.05,64722669
,953,2024-04-15,170.24,170.69,161.38,161.48,100245310
,954,2024-04-16,156.74,158.19,153.75,157.11,96999956
,955,2024-04-17,157.64,158.33,153.78,155.45,82439718
,956,2024-04-18,151.25,152.2,148.7,149.93,96098830
,957,2024-04-19,148.97,150.94,146.22,147.05,87074500
,958,2024-04-22,140.56,144.44,138.8,142.05,107097564
,959,2024-04-23,143.33,147.26,141.11,144.68,124545104
,960,2024-04-24,162.84,167.97,157.51,162.13,181178020
,961,2024-04-25,158.96,170.88,158.36,170.18,126427521
,962,2024-04-26,168.85,172.12,166.37,168.29,109815725
,963,2024-04-29,188.42,198.87,184.54,194.05,243869678
,964,2024-04-30,186.98,190.95,182.84,183.28,127031787
,965,2024-05-01,182.0,185.86,179.01,179.99,92829719
,966,2024-05-02,182.86,184.6,176.02,180.01,89148041
,967,2024-05-03,182.1,184.78,178.42,181.19,75491539
,968,2024-05-06,183.8,187.56,182.2,184.76,84390253
,969,2024-05-07,182.4,183.26,177.4,177.81,75045854
,970,2024-05-08,171.59,176.06,170.15,174.72,79969488
,971,2024-05-09,175.01,175.62,171.37,171.97,65950292
,972,2024-05-10,173.05,173.06,167.75,168.47,72627178
,973,2024-05-13,170.0,175.4,169.0,171.89,67018903
,974,2024-05-14,174.5,179.49,174.07,177.55,86407422
,975,2024-05-15,179.9,180.0,173.11,173.99,79662993
,976,2024-05-16,174.1,175.79,171.43,174.84,59812220
,977,2024-05-17,173.55,179.63,172.75,177.46,77445845
,978,2024-05-20,177.56,177.75,173.52,174.95,61727425
,979,2024-05-21,175.51,186.88,174.71,186.6,115266512
,980,2024-05-22,182.85,183.8,178.12,180.11,88313477
,981,2024-05-23,181.8,181.9,173.26,173.74,71975496
,982,2024-05-24,174.84,180.08,173.73,179.24,65584478
,983,2024-05-28,176.4,178.25,173.16,176.75,59736620
,984,2024-05-29,174.19,178.15,173.93,176.19,54782649
,985,2024-05-30,178.58,182.67,175.38,178.79,77784755
,986,2024-05-31,178.5,180.32,173.82,178.08,67314602
,987,2024-06-03,178.13,182.64,174.49,176.29,68568920
,988,2024-06-04,174.78,177.76,174.0,174.77,60056340
,989,2024-06-05,175.35,176.15,172.13,175.0,57953756
,990,2024-06-06,174.6,179.73,172.73,177.94,69887024
,991,2024-06-07,176.13,179.35,175.58,177.48,56244932
,992,2024-06-10,176.06,178.57,173.17,173.79,50869682
,993,2024-06-11,173.92,174.75,167.41,170.66,64761928
,994,2024-06-12,171.12,180.55,169.8,177.29,90389446
,995,2024-06-13,188.39,191.08,181.23,182.47,118984122
,996,2024-06-14,185.8,186.0,176.92,178.01,82038194
,997,2024-06-17,177.92,188.81,177.0,187.44,109786083
,998,2024-06-18,186.56,187.2,182.37,184.86,68982265
,999,2024-06-20,184.68,185.21,179.66,181.57,55893139
,1000,2024-06-21,182.3,183.95,180.69,183.01,63029482
,1001,2024-06-24,184.97,188.8,182.55,182.58,61992070
,1002,2024-06-25,184.4,187.97,182.01,187.35,63678265
