phase,Unnamed: 0,date,open,high,low,close,volume
,0,2020-06-30,0.002311,0.00234,0.002297,0.00232,165641131
,1,2020-07-01,0.00232,0.002376,0.002301,0.002354,152549214
,2,2020-07-02,0.00233,0.002382,0.002302,0.002361,110789127
,3,2020-07-03,0.002361,0.002366,0.002304,0.002316,111575143
,4,2020-07-04,0.002315,0.00234,0.002289,0.002309,109218071
,5,2020-07-05,0.002307,0.002327,0.002277,0.002309,110140542
,6,2020-07-06,0.002309,0.002624,0.002302,0.002616,132105139
,7,2020-07-07,0.002614,0.003259,0.0026,0.00309,283970310
,8,2020-07-08,0.003097,0.00542,0.003061,0.00475,1226813925
,9,2020-07-09,0.004732,0.005014,0.004148,0.004397,511315527
,10,2020-07-10,0.004394,0.004394,0.003438,0.003515,225424869
,11,2020-07-11,0.003528,0.00392,0.003476,0.003811,155299369
,12,2020-07-12,0.003811,0.003844,0.003614,0.00363,87562043
,13,2020-07-13,0.00363,0.003636,0.003059,0.003178,143177055
,14,2020-07-14,0.003169,0.003369,0.003061,0.003294,103213409
,15,2020-07-15,0.003287,0.003303,0.003074,0.003085,69399827
,16,2020-07-16,0.003086,0.003098,0.002893,0.002995,78457844
,17,2020-07-17,0.002991,0.003084,0.002937,0.003061,74705371
,18,2020-07-18,0.00306,0.003629,0.003031,0.003473,204080851
,19,2020-07-19,0.003464,0.003753,0.003329,0.003382,116746163
,20,2020-07-20,0.003383,0.003433,0.003167,0.003239,81038624
,21,2020-07-21,0.003232,0.003309,0.003187,0.003305,77748189
,22,2020-07-22,0.003302,0.003304,0.003221,0.003285,54443238
,23,2020-07-23,0.003283,0.003321,0.003265,0.003295,58737115
,24,2020-07-24,0.003295,0.003323,0.003177,0.00322,58910215
,25,2020-07-25,0.003219,0.003295,0.003189,0.003234,63203396
,26,2020-07-26,0.003238,0.00327,0.003184,0.003235,62592233
,27,2020-07-27,0.003234,0.003243,0.00304,0.003153,83138808
,28,2020-07-28,0.003155,0.003219,0.003132,0.003197,63084930
,29,2020-07-29,0.003198,0.003262,0.003175,0.003192,55817191
,30,2020-07-30,0.003192,0.003244,0.003163,0.003231,53506822
,31,2020-07-31,0.003229,0.00324,0.003181,0.003225,54497306
,32,2020-08-01,0.003225,0.003797,0.003203,0.003689,150687884
,33,2020-08-02,0.003696,0.003736,0.003266,0.003336,101249531
,34,2020-08-03,0.003336,0.003441,0.003308,0.003389,66931510
,35,2020-08-04,0.003389,0.003561,0.003376,0.003535,74386428
,36,2020-08-05,0.003543,0.003577,0.003485,0.003513,66465690
,37,2020-08-06,0.003517,0.003636,0.003461,0.00356,62944678
,38,2020-08-07,0.003563,0.003611,0.003425,0.003533,68990009
,39,2020-08-08,0.003534,0.003536,0.003453,0.00351,62509900
,40,2020-08-09,0.003508,0.003533,0.00343,0.003463,57020040
,41,2020-08-10,0.003468,0.003557,0.003454,0.003499,68038181
,42,2020-08-11,0.003495,0.003571,0.003346,0.003394,78539442
,43,2020-08-12,0.003397,0.003534,0.003341,0.003484,70865885
,44,2020-08-13,0.003483,0.003549,0.003365,0.003517,73302994
,45,2020-08-14,0.003514,0.003579,0.003476,0.003561,61334640
,46,2020-08-15,0.003563,0.003607,0.0035,0.003539,64309678
,47,2020-08-16,0.00354,0.003552,0.003469,0.003524,52637926
,48,2020-08-17,0.003524,0.003718,0.0035,0.003591,77628715
,49,2020-08-18,0.003593,0.003709,0.003483,0.003514,62570291
,50,2020-08-19,0.003508,0.003538,0.003368,0.003424,53306857
